img_id,variant,source_dataset,generator_family,label,prob,path
cifake_1028 (10),clean,cifake,stable_diffusion,1,0.2425547093153,data\cache\clean\test\cifake_1028 (10)\clean.jpg
cifake_2286 (2),clean,cifake,stable_diffusion,1,0.07979165017604828,data\cache\clean\test\cifake_2286 (2)\clean.jpg
cifake_2703 (7),clean,cifake,stable_diffusion,1,0.33518654108047485,data\cache\clean\test\cifake_2703 (7)\clean.jpg
cifake_3053 (4),clean,cifake,stable_diffusion,1,0.20344701409339905,data\cache\clean\test\cifake_3053 (4)\clean.jpg
cifake_3582 (9),clean,cifake,stable_diffusion,1,0.17022264003753662,data\cache\clean\test\cifake_3582 (9)\clean.jpg
cifake_3608,clean,cifake,stable_diffusion,1,0.372783362865448,data\cache\clean\test\cifake_3608\clean.jpg
cifake_4127 (3),clean,cifake,stable_diffusion,1,0.31478187441825867,data\cache\clean\test\cifake_4127 (3)\clean.jpg
cifake_4221 (2),clean,cifake,stable_diffusion,1,0.3238309621810913,data\cache\clean\test\cifake_4221 (2)\clean.jpg
cifake_4443,clean,cifake,stable_diffusion,1,0.48742127418518066,data\cache\clean\test\cifake_4443\clean.jpg
cifake_4615 (3),clean,cifake,stable_diffusion,1,0.08336502313613892,data\cache\clean\test\cifake_4615 (3)\clean.jpg
cifake_5221 (3),clean,cifake,stable_diffusion,1,0.20277200639247894,data\cache\clean\test\cifake_5221 (3)\clean.jpg
cifake_5511 (9),clean,cifake,stable_diffusion,1,0.4592359662055969,data\cache\clean\test\cifake_5511 (9)\clean.jpg
cifake_5607 (3),clean,cifake,stable_diffusion,1,0.05160224065184593,data\cache\clean\test\cifake_5607 (3)\clean.jpg
cifake_5845 (9),clean,cifake,stable_diffusion,1,0.41830340027809143,data\cache\clean\test\cifake_5845 (9)\clean.jpg
cifake_954 (9),clean,cifake,stable_diffusion,1,0.3033508062362671,data\cache\clean\test\cifake_954 (9)\clean.jpg
dalle_27029,clean,dalle,dalle,1,0.3418603241443634,data\cache\clean\test\dalle_27029\clean.jpg
dalle_33159,clean,dalle,dalle,1,0.008914698846638203,data\cache\clean\test\dalle_33159\clean.jpg
dalle_41791,clean,dalle,dalle,1,0.0023371742572635412,data\cache\clean\test\dalle_41791\clean.jpg
dalle_5781,clean,dalle,dalle,1,0.13138240575790405,data\cache\clean\test\dalle_5781\clean.jpg
dalle_6f0f61883f111368d770c54801f33449,clean,dalle,dalle,1,0.02346707694232464,data\cache\clean\test\dalle_6f0f61883f111368d770c54801f33449\clean.jpg
dalle_8017,clean,dalle,dalle,1,0.19708706438541412,data\cache\clean\test\dalle_8017\clean.jpg
gigagan_01605,clean,gigagan,gigagan,1,0.15373948216438293,data\cache\clean\test\gigagan_01605\clean.jpg
gigagan_05738,clean,gigagan,gigagan,1,0.08909803628921509,data\cache\clean\test\gigagan_05738\clean.jpg
gigagan_07350,clean,gigagan,gigagan,1,0.11569169908761978,data\cache\clean\test\gigagan_07350\clean.jpg
gigagan_10914,clean,gigagan,gigagan,1,0.044844623655080795,data\cache\clean\test\gigagan_10914\clean.jpg
gigagan_12489,clean,gigagan,gigagan,1,0.49583208560943604,data\cache\clean\test\gigagan_12489\clean.jpg
gigagan_14071,clean,gigagan,gigagan,1,4.732536035589874e-05,data\cache\clean\test\gigagan_14071\clean.jpg
gigagan_15454,clean,gigagan,gigagan,1,0.021396994590759277,data\cache\clean\test\gigagan_15454\clean.jpg
gigagan_15561,clean,gigagan,gigagan,1,0.22148410975933075,data\cache\clean\test\gigagan_15561\clean.jpg
gigagan_17003,clean,gigagan,gigagan,1,0.07387695461511612,data\cache\clean\test\gigagan_17003\clean.jpg
gigagan_20327,clean,gigagan,gigagan,1,0.2384893149137497,data\cache\clean\test\gigagan_20327\clean.jpg
gigagan_20468,clean,gigagan,gigagan,1,0.035687755793333054,data\cache\clean\test\gigagan_20468\clean.jpg
gigagan_21611,clean,gigagan,gigagan,1,0.2768741250038147,data\cache\clean\test\gigagan_21611\clean.jpg
gigagan_22418,clean,gigagan,gigagan,1,0.1743748039007187,data\cache\clean\test\gigagan_22418\clean.jpg
gigagan_24679,clean,gigagan,gigagan,1,0.37885454297065735,data\cache\clean\test\gigagan_24679\clean.jpg
gigagan_25090,clean,gigagan,gigagan,1,0.0030452338978648186,data\cache\clean\test\gigagan_25090\clean.jpg
imagen3_045e6da6fd7f6fb0,clean,imagen3,imagen3,1,0.005004069302231073,data\cache\clean\test\imagen3_045e6da6fd7f6fb0\clean.jpg
imagen3_04e3097ac2f57647,clean,imagen3,imagen3,1,0.03492408245801926,data\cache\clean\test\imagen3_04e3097ac2f57647\clean.jpg
imagen3_07747d6ffd056bee,clean,imagen3,imagen3,1,0.0009510571253485978,data\cache\clean\test\imagen3_07747d6ffd056bee\clean.jpg
imagen3_13ed1f9391224848,clean,imagen3,imagen3,1,0.0262726042419672,data\cache\clean\test\imagen3_13ed1f9391224848\clean.jpg
imagen3_15906,clean,imagen3,imagen3,1,0.07746875286102295,data\cache\clean\test\imagen3_15906\clean.jpg
imagen3_17643da56f35c6f7,clean,imagen3,imagen3,1,9.894943104882259e-07,data\cache\clean\test\imagen3_17643da56f35c6f7\clean.jpg
imagen3_1fe9a0379cffa709,clean,imagen3,imagen3,1,0.4099913239479065,data\cache\clean\test\imagen3_1fe9a0379cffa709\clean.jpg
imagen3_20942,clean,imagen3,imagen3,1,0.2709158957004547,data\cache\clean\test\imagen3_20942\clean.jpg
imagen3_24e64d19ddde11cb,clean,imagen3,imagen3,1,8.597502443308258e-08,data\cache\clean\test\imagen3_24e64d19ddde11cb\clean.jpg
imagen3_260ae6b06f1f50e2,clean,imagen3,imagen3,1,1.1796569197031204e-06,data\cache\clean\test\imagen3_260ae6b06f1f50e2\clean.jpg
imagen3_2be4510162a8a76e,clean,imagen3,imagen3,1,0.00023367663379758596,data\cache\clean\test\imagen3_2be4510162a8a76e\clean.jpg
imagen3_3403b18fc93acbfc,clean,imagen3,imagen3,1,0.001838641706854105,data\cache\clean\test\imagen3_3403b18fc93acbfc\clean.jpg
imagen3_43058,clean,imagen3,imagen3,1,4.09434369430528e-06,data\cache\clean\test\imagen3_43058\clean.jpg
imagen3_44015,clean,imagen3,imagen3,1,0.002249431563541293,data\cache\clean\test\imagen3_44015\clean.jpg
imagen3_44075,clean,imagen3,imagen3,1,0.0011176526313647628,data\cache\clean\test\imagen3_44075\clean.jpg
imagen3_46922,clean,imagen3,imagen3,1,0.032855261117219925,data\cache\clean\test\imagen3_46922\clean.jpg
imagen3_473ffc5e3d5dc373,clean,imagen3,imagen3,1,0.03026905097067356,data\cache\clean\test\imagen3_473ffc5e3d5dc373\clean.jpg
imagen3_51659,clean,imagen3,imagen3,1,0.04065585136413574,data\cache\clean\test\imagen3_51659\clean.jpg
